American Samoa;-14.306407;-170.6950175;Bahrain;26.0667;50.5577;2
American Samoa;-14.306407;-170.6950175;Bangladesh;23.684994;90.356331;1
American Samoa;-14.306407;-170.6950175;Barbados;13.193887;-59.543198;0
American Samoa;-14.306407;-170.6950175;Belarus;53.709807;27.953389;0
American Samoa;-14.306407;-170.6950175;Belgium;50.503887;4.469936;17
American Samoa;-14.306407;-170.6950175;Belize;17.189877;-88.49765;0
American Samoa;-14.306407;-170.6950175;Cameroon;7.369722;12.354722;0
American Samoa;-14.306407;-170.6950175;Canada;56.130366;-106.346771;39
American Samoa;-14.306407;-170.6950175;Cape Verde;15.120142;-23.6051721;0
American Samoa;-14.306407;-170.6950175;Cayman Islands;19.3133;-81.2546;0
American Samoa;-14.306407;-170.6950175;Central African Republic;6.611111;20.939444;0
American Samoa;-14.306407;-170.6950175;Chad;15.454166;18.732207;0
American Samoa;-14.306407;-170.6950175;Chile;-35.675147;-71.542969;0
American Samoa;-14.306407;-170.6950175;China;35.86166;104.195397;3
American Samoa;-14.306407;-170.6950175;Colombia;4.570868;-74.297333;1
American Samoa;-14.306407;-170.6950175;Denmark;56.26392;9.501785;0
American Samoa;-14.306407;-170.6950175;Djibouti;11.825138;42.590275;0
American Samoa;-14.306407;-170.6950175;Dominica;15.414999;-61.370976;0
American Samoa;-14.306407;-170.6950175;Dominican Republic;18.735693;-70.162651;0
American Samoa;-14.306407;-170.6950175;Ecuador;-1.831239;-78.183406;0
American Samoa;-14.306407;-170.6950175;Egypt, Arab Rep.;38.9450681;-77.0681329;0
American Samoa;-14.306407;-170.6950175;El Salvador;13.794185;-88.89653;0
American Samoa;-14.306407;-170.6950175;Equatorial Guinea;1.650801;10.267895;0
American Samoa;-14.306407;-170.6950175;Eritrea;15.179384;39.782334;0
American Samoa;-14.306407;-170.6950175;Estonia;58.595272;25.013607;0
American Samoa;-14.306407;-170.6950175;Ethiopia;9.145;40.489673;0
American Samoa;-14.306407;-170.6950175;Faeroe Islands;61.892635;-6.911806;0
